PicklesName,SpecType,Teff,g-g,g-r,i-i,i-z,logg,r-i,r-r,u-g,u-u,z-z
,,9000.0,0.0,0.004434332203182123,0.0,-0.14025464489463957,8.75,-0.07621447771096967,0.0,0.2853412787657632,0.0,0.0
,,8000.0,0.0,0.08445142154396734,0.0,-0.0967180389127762,8.25,-0.029718548634441788,0.0,0.3705536264476592,0.0,0.0
,,16750.0,0.0,-0.31640557850438,0.0,-0.29731165036206164,8.0,-0.28637442954931913,0.0,0.15321352415482892,0.0,0.0
,,19500.0,0.0,-0.3692003675064086,0.0,-0.30909745656222043,7.75,-0.3096174034824912,0.0,0.03597258820422411,0.0,0.0
,,36000.0,0.0,-0.5121492356973576,0.0,-0.35277461292865553,7.0,-0.375937049855402,0.0,-0.373176452747245,0.0,0.0
,,17000.0,0.0,-0.28834584534644847,0.0,-0.30251034736573246,8.75,-0.2788306101558078,0.0,0.0732151801927472,0.0,0.0
,,10000.0,0.0,-0.05981892213007711,0.0,-0.18559450330464955,8.5,-0.12464250693779633,0.0,0.30179093286644587,0.0,0.0
,,13500.0,0.0,-0.2845418060845688,0.0,-0.26649653928778605,7.0,-0.26143469770748595,0.0,0.44706896390791684,0.0,0.0
,,14750.0,0.0,-0.21417448318669585,0.0,-0.28229184839275234,9.25,-0.23624603612802986,0.0,0.06736775407728857,0.0,0.0
,,13750.0,0.0,-0.2253389285591183,0.0,-0.27422178825849386,8.25,-0.24312245457541337,0.0,0.2740078944044271,0.0,0.0
,,26000.0,0.0,-0.44746236282442453,0.0,-0.33384128676052427,7.5,-0.3465719165961332,0.0,-0.1761626482647145,0.0,0.0
,,11250.0,0.0,-0.15306524578318204,0.0,-0.23882883378471575,7.75,-0.19559969120103204,0.0,0.4252021633559693,0.0,0.0
,,13250.0,0.0,-0.16959934395558207,0.0,-0.26331421549389944,9.5,-0.20312102541100074,0.0,0.07616607664841979,0.0,0.0
,,17750.0,0.0,-0.31456076191839344,0.0,-0.3055203041067003,8.5,-0.28943975505747943,0.0,0.06291648009830197,0.0,0.0
,,14500.0,0.0,-0.24991965637529034,0.0,-0.282393078700359,8.25,-0.2565849283145667,0.0,0.24633289524884816,0.0,0.0
,,17000.0,0.0,-0.25452772322451267,0.0,-0.30116434067011966,9.5,-0.26186300745422386,0.0,-0.02117102743152799,0.0,0.0
,,29000.0,0.0,-0.4732775482892819,0.0,-0.3436035756286486,7.5,-0.3593678864373686,0.0,-0.25788854591160515,0.0,0.0
,,8500.0,0.0,0.03912210268516958,0.0,-0.11789525862147343,9.0,-0.05033117925799502,0.0,0.2896840090400943,0.0,0.0
,,14750.0,0.0,-0.23019312565089223,0.0,-0.28341360605355703,8.75,-0.2476435257348797,0.0,0.15387648744191296,0.0,0.0
,,80000.0,0.0,-0.5524266489038254,0.0,-0.36519044831482717,8.25,-0.39355981563758746,0.0,-0.5073110403193084,0.0,0.0
,,8750.0,0.0,0.010173486111568764,0.0,-0.13763148985415796,7.5,-0.08029339790395085,0.0,0.4300008672865374,0.0,0.0
,,11250.0,0.0,-0.14143101030635563,0.0,-0.2366225592431377,8.0,-0.18837028494320407,0.0,0.3752066283899893,0.0,0.0
,,80000.0,0.0,-0.5576950915902046,0.0,-0.3650497126671226,7.0,-0.3954807676982668,0.0,-0.503513811926922,0.0,0.0
,,19750.0,0.0,-0.3102777766593334,0.0,-0.31891959950498716,9.5,-0.2911993064522207,0.0,-0.10309789623588017,0.0,0.0
,,7750.0,0.0,0.09252212262309456,0.0,-0.08883087569319059,6.5,-0.02913842981351422,0.0,0.5307914676109959,0.0,0.0
,,7000.0,0.0,0.1997637698694419,0.0,-0.04443909448941952,7.5,0.03252053779298336,0.0,0.5021436219003377,0.0,0.0
,,17250.0,0.0,-0.36477157907949476,0.0,-0.28979255864400244,6.75,-0.2995677053160364,0.0,0.19528419341968117,0.0,0.0
,,6250.0,0.0,0.3205926926631051,0.0,0.004525744001888654,7.0,0.0955149576998835,0.0,0.6581310186841023,0.0,0.0
,,35000.0,0.0,-0.48916404045854023,0.0,-0.3547176763614175,8.75,-0.36763216767984375,0.0,-0.3956118200976064,0.0,0.0
,,10750.0,0.0,-0.13698115266632982,0.0,-0.22686751824038254,7.5,-0.18372725772728415,0.0,0.48000515227194995,0.0,0.0
,,10000.0,0.0,-0.12379063664217682,0.0,-0.2064458798382418,6.75,-0.17179099671855624,0.0,0.6305365635132816,0.0,0.0
,,19500.0,0.0,-0.35313164018132426,0.0,-0.31212108182329956,8.25,-0.3056787852297802,0.0,0.005843676392188968,0.0,0.0
,,29000.0,0.0,-0.45579023861954937,0.0,-0.3468114449073454,8.5,-0.35411033153484084,0.0,-0.29392451053352886,0.0,0.0
,,9000.0,0.0,-0.000823224155034552,0.0,-0.14588569429871256,8.0,-0.08607760233939388,0.0,0.36650734888213066,0.0,0.0
,,30000.0,0.0,-0.49028536911603027,0.0,-0.34358299518041235,6.75,-0.364998706339108,0.0,-0.2651630726332712,0.0,0.0
,,6500.0,0.0,0.2754678747410111,0.0,-0.013128830852437545,7.25,0.0722558419905539,0.0,0.5975663992678122,0.0,0.0
,,6250.0,0.0,0.3321680804955207,0.0,-0.0018628549799615257,9.0,0.10111940315832157,0.0,0.7783603614438377,0.0,0.0
,,19750.0,0.0,-0.33910140827228474,0.0,-0.31584034595823596,8.75,-0.3021282134156138,0.0,-0.04005337307224721,0.0,0.0
,,8500.0,0.0,0.040349181797282085,0.0,-0.1184944856014738,8.75,-0.052545335803287685,0.0,0.3067476528485287,0.0,0.0
,,19750.0,0.0,-0.37257341058502647,0.0,-0.31021234271764797,7.75,-0.3112647592162645,0.0,0.025211840599325797,0.0,0.0
,,17750.0,0.0,-0.29273855727873865,0.0,-0.3074499237093917,9.0,-0.28217173783262695,0.0,0.01655158654205735,0.0,0.0
,,17000.0,0.0,-0.31079317442156906,0.0,-0.3003083987155719,8.25,-0.28584997134456813,0.0,0.12003306502519706,0.0,0.0
,,8500.0,0.0,0.03698480644613511,0.0,-0.11746872320357937,9.25,-0.048139953443460115,0.0,0.27388218399151043,0.0,0.0
,,13500.0,0.0,-0.1833841862657266,0.0,-0.26869416546318803,9.25,-0.21497528289777534,0.0,0.09942041289360048,0.0,0.0
,,25000.0,0.0,-0.4024372782976755,0.0,-0.33666836492633223,9.0,-0.3314397154207782,0.0,-0.21954779201671926,0.0,0.0
,,14000.0,0.0,-0.19169717504038886,0.0,-0.27378950775416655,9.5,-0.2192274382467474,0.0,0.04974321987136676,0.0,0.0
,,7250.0,0.0,0.15722672642551316,0.0,-0.059342855618893964,6.5,0.007454416823755139,0.0,0.5299053621042091,0.0,0.0
,,19500.0,0.0,-0.31565812374702773,0.0,-0.31696647617720686,9.25,-0.29339776321300803,0.0,-0.0721554367909576,0.0,0.0
,,45000.0,0.0,-0.5247305033486569,0.0,-0.35817602513781566,7.75,-0.3820609763934186,0.0,-0.4381110738358487,0.0,0.0
,,19000.0,0.0,-0.3622298844186105,0.0,-0.3068079307851619,7.75,-0.30622300038380246,0.0,0.058196351952197745,0.0,0.0
,,17000.0,0.0,-0.2998126285453111,0.0,-0.3016570362714859,8.5,-0.2826467156147814,0.0,0.09787038752580912,0.0,0.0
,,25000.0,0.0,-0.4271197149590691,0.0,-0.33248032584477016,8.0,-0.3392415844702654,0.0,-0.1677843022566421,0.0,0.0
,,12750.0,0.0,-0.28338200477896436,0.0,-0.2537368810911502,6.5,-0.2559457621616801,0.0,0.5474283615053466,0.0,0.0
,,15000.0,0.0,-0.30063401593784533,0.0,-0.2830205202998215,7.5,-0.2742812244445716,0.0,0.2976383186355278,0.0,0.0
,,30000.0,0.0,-0.4596657128591133,0.0,-0.3493757275956426,8.75,-0.35580372924992076,0.0,-0.32575855570219403,0.0,0.0
,,11500.0,0.0,-0.15359275523091753,0.0,-0.24295767278366753,8.0,-0.1970048626405969,0.0,0.3705960995412596,0.0,0.0
,,26000.0,0.0,-0.426043188275834,0.0,-0.33811054240177185,8.5,-0.3408694619337922,0.0,-0.2180058082213705,0.0,0.0
,,7250.0,0.0,0.16459926887808507,0.0,-0.05857808945447829,7.25,0.012712787220152677,0.0,0.48441115724131834,0.0,0.0
,,17750.0,0.0,-0.2812666848442831,0.0,-0.3076263577998901,9.25,-0.2774215822305166,0.0,-0.010439922619490005,0.0,0.0
,,18000.0,0.0,-0.32916712914639135,0.0,-0.3053013440398544,8.25,-0.2944018912529387,0.0,0.07151064889682601,0.0,0.0
,,32000.0,0.0,-0.4977317058624564,0.0,-0.3483196273028639,7.0,-0.3693663659949564,0.0,-0.3155744065887518,0.0,0.0
,,11000.0,0.0,-0.10054177102013995,0.0,-0.2171996498586637,9.0,-0.1530875799908955,0.0,0.22018354579447674,0.0,0.0
,,32000.0,0.0,-0.4848988994912631,0.0,-0.3506749220754344,8.0,-0.3657549037574981,0.0,-0.33839593193030737,0.0,0.0
,,14500.0,0.0,-0.20887112266797914,0.0,-0.28009944723991254,9.25,-0.23271072883306942,0.0,0.07256746899665956,0.0,0.0
,,17250.0,0.0,-0.30489104759243446,0.0,-0.30302078024764256,8.5,-0.28498724546127363,0.0,0.08608880868178659,0.0,0.0
,,12500.0,0.0,-0.2649999730228032,0.0,-0.2538179869067747,6.75,-0.2491458304433536,0.0,0.5511591715936035,0.0,0.0
,,16500.0,0.0,-0.27688397720793034,0.0,-0.2991199508547595,8.75,-0.27334784770651765,0.0,0.09418008726304805,0.0,0.0
,,29000.0,0.0,-0.4838885081950224,0.0,-0.34081799923728084,6.75,-0.36170272970320383,0.0,-0.23854973320975148,0.0,0.0
,,15750.0,0.0,-0.2957581873957409,0.0,-0.2915126406103852,8.0,-0.27664686977115593,0.0,0.20871374420767808,0.0,0.0
,,17500.0,0.0,-0.27577783678394496,0.0,-0.3058705916486062,9.25,-0.27464987542555974,0.0,-0.0021622241463745695,0.0,0.0
,,10250.0,0.0,-0.07902940047835472,0.0,-0.19945589964029864,8.25,-0.1419999002327117,0.0,0.3397985476537002,0.0,0.0
,,9500.0,0.0,-0.02833240352011046,0.0,-0.1560604003708974,9.5,-0.08802149022279337,0.0,0.2008853360056122,0.0,0.0
,,36000.0,0.0,-0.4931381023288708,0.0,-0.355378934262923,8.75,-0.3692451156295462,0.0,-0.40419510319762253,0.0,0.0
,,17250.0,0.0,-0.35132960869308505,0.0,-0.2942184629226645,7.25,-0.2968896489578938,0.0,0.17379565609116554,0.0,0.0
,,29000.0,0.0,-0.48687845614099956,0.0,-0.33984573658438677,6.5,-0.3622780712553606,0.0,-0.23390612928189825,0.0,0.0
,,11000.0,0.0,-0.12864602707296058,0.0,-0.22955232336943254,8.0,-0.17924769222443615,0.0,0.3792914255533333,0.0,0.0
,,16000.0,0.0,-0.3383386954928582,0.0,-0.28468103712670256,7.0,-0.2880865963088439,0.0,0.26208556035800257,0.0,0.0
,,7750.0,0.0,0.10860565185490856,0.0,-0.08470160915560143,8.5,-0.0132774938112874,0.0,0.3777380190798638,0.0,0.0
,,15500.0,0.0,-0.3114589220776267,0.0,-0.286244258609166,7.5,-0.2794281239186489,0.0,0.26451291765064866,0.0,0.0
,,20000.0,0.0,-0.38908350003953274,0.0,-0.3079773507153263,7.25,-0.3158087294767782,0.0,0.03817007911916903,0.0,0.0
,,7500.0,0.0,0.12817949781324245,0.0,-0.0735459811843171,6.75,-0.009081649184395246,0.0,0.5034051665462016,0.0,0.0
,,5000.0,0.0,0.6779110838273041,0.0,0.11823553244563101,8.25,0.2557032437520945,0.0,1.6064975459714077,0.0,0.0
,,15250.0,0.0,-0.22490243562067747,0.0,-0.28664432131301965,9.25,-0.24334467306375274,0.0,0.05666581795892256,0.0,0.0
,,9750.0,0.0,-0.04536845065334916,0.0,-0.1749039899001943,8.5,-0.11307443944254914,0.0,0.30238305275369726,0.0,0.0
,,11500.0,0.0,-0.1157914728060021,0.0,-0.22918965654810108,9.25,-0.16456275568968692,0.0,0.17360877834552468,0.0,0.0
,,13000.0,0.0,-0.18182069452646488,0.0,-0.26505537505875765,8.75,-0.21641831232048503,0.0,0.19316809130039303,0.0,0.0
,,12250.0,0.0,-0.13713310120087385,0.0,-0.24575886511055245,9.5,-0.17952547993521506,0.0,0.11636463612108372,0.0,0.0
,,60000.0,0.0,-0.5357328290780785,0.0,-0.36260038284282103,8.75,-0.38646832331343717,0.0,-0.4857552732908985,0.0,0.0
,,11000.0,0.0,-0.0947307587738564,0.0,-0.21097192556219113,9.5,-0.14180299841439847,0.0,0.15623263526871511,0.0,0.0
,,60000.0,0.0,-0.545290062340932,0.0,-0.36142090949634564,7.0,-0.3899916554714551,0.0,-0.47425224028565083,0.0,0.0
,,13250.0,0.0,-0.197023927418293,0.0,-0.2687171124324337,8.5,-0.2268986272324227,0.0,0.2353869231253043,0.0,0.0
,,9750.0,0.0,-0.04009127492345499,0.0,-0.16758263683938424,9.25,-0.10081379762256404,0.0,0.2149183184154282,0.0,0.0
,,9500.0,0.0,-0.027115827275849824,0.0,-0.16174039774689675,8.75,-0.09808696328174449,0.0,0.27363193985654277,0.0,0.0
,,10250.0,0.0,-0.08657913506938542,0.0,-0.2027142062861529,8.0,-0.14792120267034647,0.0,0.3821691309804649,0.0,0.0
,,10500.0,0.0,-0.11046779963849929,0.0,-0.21564424837326612,7.75,-0.16609519682899077,0.0,0.4298492793938351,0.0,0.0
,,10250.0,0.0,-0.10532183716725285,0.0,-0.20950498809564522,7.5,-0.16139970048833874,0.0,0.4772399992511609,0.0,0.0
,,13500.0,0.0,-0.24682967182152993,0.0,-0.2717140970369556,7.75,-0.2505804193621586,0.0,0.36900275628068613,0.0,0.0
,,18750.0,0.0,-0.3850057439527319,0.0,-0.2980766049812331,6.75,-0.3100102712451118,0.0,0.11442857103356374,0.0,0.0
,,17000.0,0.0,-0.3393450906025066,0.0,-0.29495949477290395,7.5,-0.2930626368444891,0.0,0.17401529840581276,0.0,0.0
,,9750.0,0.0,-0.10317225123416307,0.0,-0.19623251535880826,6.75,-0.15781395739293202,0.0,0.6215195281928914,0.0,0.0
,,12750.0,0.0,-0.15844654997724916,0.0,-0.25714978241160225,9.25,-0.19792637028955085,0.0,0.1264776871125406,0.0,0.0
,,11750.0,0.0,-0.14388398755281884,0.0,-0.24416502790155192,8.5,-0.19125976954981638,0.0,0.2735327976096613,0.0,0.0
,,18000.0,0.0,-0.3385679645605961,0.0,-0.30367086270057086,8.0,-0.2968738969161038,0.0,0.0895074804373337,0.0,0.0
,,23000.0,0.0,-0.4054535431507986,0.0,-0.3250297681288501,8.0,-0.32885608998978455,0.0,-0.10739680339931112,0.0,0.0
,,11000.0,0.0,-0.15183023888155134,0.0,-0.23411321115410288,7.5,-0.19377653218460722,0.0,0.4795428875840244,0.0,0.0
,,19250.0,0.0,-0.38576339533522486,0.0,-0.3025560845153237,7.0,-0.3122581565925415,0.0,0.08169088668297064,0.0,0.0
,,36000.0,0.0,-0.4843646627009761,0.0,-0.3562279708826068,9.5,-0.3640167419786309,0.0,-0.4221699409884465,0.0,0.0
,,8500.0,0.0,0.03438115137254272,0.0,-0.11745701686688648,9.5,-0.046075934487241454,0.0,0.2599586011757964,0.0,0.0
,,80000.0,0.0,-0.5567390099585907,0.0,-0.3649687275482236,7.25,-0.3952644764016924,0.0,-0.5038786929632835,0.0,0.0
,,14000.0,0.0,-0.20276590551533502,0.0,-0.2755883475333576,9.0,-0.22950529303114564,0.0,0.12542190489067906,0.0,0.0
,,16750.0,0.0,-0.3261587103869701,0.0,-0.2955295897526966,7.75,-0.28877315042966956,0.0,0.17172376259394895,0.0,0.0
,,5000.0,0.0,0.6956754799554901,0.0,0.11698975444617332,9.0,0.2537744264963777,0.0,1.7036886981124724,0.0,0.0
,,14250.0,0.0,-0.30343385478767715,0.0,-0.2727582946328937,7.0,-0.27072366110100177,0.0,0.38746555170004626,0.0,0.0
,,7250.0,0.0,0.1646027640526242,0.0,-0.0597331886841701,8.5,0.018988492245838984,0.0,0.4396984203977752,0.0,0.0
,,14750.0,0.0,-0.27105974713821723,0.0,-0.2844033803600823,8.0,-0.2649896211265954,0.0,0.26655915989334744,0.0,0.0
,,50000.0,0.0,-0.5190621930582324,0.0,-0.3609782998275861,9.5,-0.3783526720104291,0.0,-0.4754439731851221,0.0,0.0
,,29000.0,0.0,-0.4604226041199908,0.0,-0.3461010102717239,8.25,-0.35570281837087947,0.0,-0.2840125961211655,0.0,0.0
,,12000.0,0.0,-0.14543062169641274,0.0,-0.24749843893619072,8.75,-0.19157650980276486,0.0,0.22527815205050672,0.0,0.0
,,32000.0,0.0,-0.5004125679307236,0.0,-0.3476682481895068,6.75,-0.36999840227457526,0.0,-0.3114943003565003,0.0,0.0
,,8750.0,0.0,0.015103998923407858,0.0,-0.13565836713090818,7.75,-0.07649384499966772,0.0,0.39634767740907506,0.0,0.0
,,7500.0,0.0,0.13187025501909488,0.0,-0.07340858019022534,9.0,0.005054257499182313,0.0,0.3900842436755738,0.0,0.0
,,13250.0,0.0,-0.18249751384803403,0.0,-0.2668707414252651,9.0,-0.2156289864577161,0.0,0.14439356892486188,0.0,0.0
,,5500.0,0.0,0.4921992547759473,0.0,0.06750121706814127,6.5,0.18179837198546522,0.0,0.9475224262938653,0.0,0.0
,,24000.0,0.0,-0.3831318326604958,0.0,-0.33417889331163764,9.25,-0.32317852795939217,0.0,-0.208734426314372,0.0,0.0
,,12000.0,0.0,-0.2466932868880818,0.0,-0.24748148763202948,6.75,-0.23974996757520728,0.0,0.5927617907425571,0.0,0.0
,,10250.0,0.0,-0.06901549858113043,0.0,-0.19259498943613806,8.75,-0.13073813794770928,0.0,0.265620133231387,0.0,0.0
,,70000.0,0.0,-0.5461784245245767,0.0,-0.36357259743865455,8.25,-0.39077166152616627,0.0,-0.49612135804500923,0.0,0.0
,,10250.0,0.0,-0.07327831981521626,0.0,-0.19595848163848473,8.5,-0.13610815280939903,0.0,0.3009259756146321,0.0,0.0
,,18500.0,0.0,-0.30761740361190704,0.0,-0.3113923904167777,9.0,-0.2890050892213054,0.0,-0.01281915764909769,0.0,0.0
,,8750.0,0.0,0.01630549377903634,0.0,-0.12724009530112568,9.5,-0.05728521649489693,0.0,0.24125187234994883,0.0,0.0
,,30000.0,0.0,-0.4683243469729419,0.0,-0.3481925445484535,8.25,-0.3591038876677075,0.0,-0.3071210922383756,0.0,0.0
,,11750.0,0.0,-0.1771961655732781,0.0,-0.2494156790884574,7.75,-0.21145466029292947,0.0,0.42005431280659167,0.0,0.0
,,11000.0,0.0,-0.19511094170176335,0.0,-0.2314653269639777,6.75,-0.21282072913858485,0.0,0.6423114141911981,0.0,0.0
,,14000.0,0.0,-0.30672613180485797,0.0,-0.2680643473515545,6.75,-0.26999280283318683,0.0,0.42277782924725926,0.0,0.0
,,19250.0,0.0,-0.34938444925646195,0.0,-0.31103015375460075,8.25,-0.30391043614989144,0.0,0.0162410278072187,0.0,0.0
,,14750.0,0.0,-0.30515077103924426,0.0,-0.27898443001959095,7.25,-0.2740762424540435,0.0,0.33335373431369675,0.0,0.0
,,15000.0,0.0,-0.31060475144099087,0.0,-0.280700971299197,7.25,-0.2767309599810872,0.0,0.315655404664696,0.0,0.0
,,15250.0,0.0,-0.2578250555558341,0.0,-0.28914025232721485,8.5,-0.262360555771167,0.0,0.17812584566457446,0.0,0.0
,,14250.0,0.0,-0.2934412289232853,0.0,-0.27529194441468263,7.25,-0.26837998349463277,0.0,0.36974181906404624,0.0,0.0
,,10250.0,0.0,-0.06512714625022653,0.0,-0.1865904251547832,9.25,-0.12009709776517496,0.0,0.20319594030664945,0.0,0.0
,,24000.0,0.0,-0.4326585457110639,0.0,-0.32492457909786054,7.25,-0.3377210278861398,0.0,-0.1081990130610535,0.0,0.0
,,5750.0,0.0,0.4372961231422252,0.0,0.042170601510591155,7.5,0.15238571856945526,0.0,0.8864701016858305,0.0,0.0
,,18250.0,0.0,-0.3426291900564067,0.0,-0.3048748214337209,8.0,-0.2988100253237391,0.0,0.07758170136975906,0.0,0.0
,,13750.0,0.0,-0.18471921545563674,0.0,-0.27051729978848726,9.5,-0.2141574232451049,0.0,0.05809517057797109,0.0,0.0
,,10500.0,0.0,-0.075706724797584,0.0,-0.1928666510223067,9.5,-0.12461296769734531,0.0,0.1692865327157378,0.0,0.0
,,34000.0,0.0,-0.4879961040819083,0.0,-0.35358950201104733,8.5,-0.3672842767045239,0.0,-0.37927299358578637,0.0,0.0
,,8250.0,0.0,0.061509985523876765,0.0,-0.10795088573749467,8.5,-0.04164693083742321,0.0,0.33835382314917695,0.0,0.0
,,9000.0,0.0,-0.018233560284450334,0.0,-0.1531068316051929,7.25,-0.0995722322548005,0.0,0.47882889665674355,0.0,0.0
,,40000.0,0.0,-0.5105599517362407,0.0,-0.35686901150391037,8.25,-0.37649194438468214,0.0,-0.42133140741374575,0.0,0.0
,,5000.0,0.0,0.7097981618581741,0.0,0.11606699751743577,9.5,0.2531321215099993,0.0,1.7624386951399629,0.0,0.0
,,6750.0,0.0,0.23518012788363052,0.0,-0.029023870990968703,7.25,0.05170571477090391,0.0,0.546405207676635,0.0,0.0
,,8000.0,0.0,0.07624908164291355,0.0,-0.09713658920791346,9.5,-0.020260551126469295,0.0,0.30906803939984684,0.0,0.0
,,12500.0,0.0,-0.18331543680485396,0.0,-0.2601368169307321,8.25,-0.21795262311500352,0.0,0.30120076701690124,0.0,0.0
,,13750.0,0.0,-0.25506198313374995,0.0,-0.2743716148553901,7.75,-0.2547848080431976,0.0,0.3547325543998596,0.0,0.0
,,6750.0,0.0,0.23280440378214706,0.0,-0.028505304464196968,6.75,0.04907405092380657,0.0,0.559470501799602,0.0,0.0
,,22000.0,0.0,-0.34752517078680256,0.0,-0.3278523870500649,9.5,-0.3076018248021697,0.0,-0.1717101886696426,0.0,0.0
,,21000.0,0.0,-0.331852812351876,0.0,-0.3240098900035875,9.5,-0.3007157065364936,0.0,-0.14238619922223705,0.0,0.0
,,20000.0,0.0,-0.4046732711317915,0.0,-0.30257794062697485,6.5,-0.31863018326234993,0.0,0.06260816287444726,0.0,0.0
,,8750.0,0.0,0.020757788284839762,0.0,-0.12840509880940942,9.0,-0.06231441624269962,0.0,0.2753613496866265,0.0,0.0
,,16250.0,0.0,-0.30647096731173207,0.0,-0.2945514323200271,8.0,-0.28168136342410577,0.0,0.18046303844992195,0.0,0.0
,,60000.0,0.0,-0.5342724773718999,0.0,-0.36276758056995106,9.0,-0.3856123415399324,0.0,-0.4881583998215433,0.0,0.0
,,7000.0,0.0,0.1970064868579442,0.0,-0.04928679447397144,9.25,0.039465467932068066,0.0,0.5011779091879731,0.0,0.0
,,15250.0,0.0,-0.23294403118196527,0.0,-0.2873635575780824,9.0,-0.24933751445343688,0.0,0.09818812176397529,0.0,0.0
,,17750.0,0.0,-0.3589296021000479,0.0,-0.2968762960821536,7.25,-0.3006847868759479,0.0,0.14637123715984757,0.0,0.0
,,13000.0,0.0,-0.16726614783086546,0.0,-0.261224278639439,9.25,-0.20375417211465674,0.0,0.11699938729265114,0.0,0.0
,,16750.0,0.0,-0.35737207568888607,0.0,-0.28686310744301124,6.75,-0.29572781121606795,0.0,0.22524292773476873,0.0,0.0
,,8250.0,0.0,0.06153344785831649,0.0,-0.10860205516192423,8.25,-0.043661877837479324,0.0,0.3561592884296161,0.0,0.0
,,10750.0,0.0,-0.0994623920632165,0.0,-0.21537131806871201,8.5,-0.15624781870386073,0.0,0.2973969313389304,0.0,0.0
,,8750.0,0.0,0.018906010727590683,0.0,-0.12765979414037076,9.25,-0.05969648643470293,0.0,0.25741213533600416,0.0,0.0
,,18750.0,0.0,-0.35044394067887197,0.0,-0.30723704042209476,8.0,-0.302535130034272,0.0,0.05449657316102474,0.0,0.0
,,15250.0,0.0,-0.33920439516138856,0.0,-0.27459563795530073,6.5,-0.2843526325021273,0.0,0.3356994896394667,0.0,0.0
,,60000.0,0.0,-0.537215420886298,0.0,-0.36235206679409515,8.5,-0.38720689595917435,0.0,-0.48349185693054864,0.0,0.0
,,35000.0,0.0,-0.5066792252836976,0.0,-0.35239005305361815,7.25,-0.37394162463886715,0.0,-0.36548411121810176,0.0,0.0
,,5250.0,0.0,0.5691381691460222,0.0,0.09229008995464483,6.75,0.21809042696234116,0.0,1.1523250331208672,0.0,0.0
,,15500.0,0.0,-0.3208192570902,0.0,-0.28397325614119495,7.25,-0.28166098275479357,0.0,0.28121802271115115,0.0,0.0
,,11750.0,0.0,-0.1291883489693788,0.0,-0.23906732566306488,9.0,-0.17836913162949486,0.0,0.1981397505328033,0.0,0.0
,,10500.0,0.0,-0.08668417731738742,0.0,-0.20603023155423017,8.5,-0.14624062626392487,0.0,0.29964094494069116,0.0,0.0
,,20000.0,0.0,-0.39489155748473337,0.0,-0.3061899765857632,7.0,-0.3169250051156709,0.0,0.04773636700709005,0.0,0.0
,,8250.0,0.0,0.05441470969717699,0.0,-0.10747112130375314,9.5,-0.03363588928168326,0.0,0.28192458477931126,0.0,0.0
,,8250.0,0.0,0.06080060322150871,0.0,-0.1075119449733748,8.75,-0.03980498163480206,0.0,0.3225814266171767,0.0,0.0
,,17500.0,0.0,-0.355180547153779,0.0,-0.29556173429176624,7.25,-0.2988141020473094,0.0,0.1598966595114888,0.0,0.0
,,60000.0,0.0,-0.5429177423006948,0.0,-0.361666319689121,7.5,-0.3893643709808927,0.0,-0.47639371184597223,0.0,0.0
,,34000.0,0.0,-0.48468333443812384,0.0,-0.3539622391376298,8.75,-0.36583276410001275,0.0,-0.38571986945370895,0.0,0.0
,,9000.0,0.0,-0.03516858593838634,0.0,-0.15866952312854465,6.75,-0.11122970946343713,0.0,0.5735182296329597,0.0,0.0
,,36000.0,0.0,-0.5161763575705791,0.0,-0.3518761067998639,6.5,-0.3768342742898838,0.0,-0.3685078387996725,0.0,0.0
,,34000.0,0.0,-0.5081203769867031,0.0,-0.35038453380118284,6.75,-0.3736387362391085,0.0,-0.345765180460738,0.0,0.0
,,15500.0,0.0,-0.22478769844466484,0.0,-0.28851760996555953,9.5,-0.2420153431845904,0.0,0.012301513139540532,0.0,0.0
,,9500.0,0.0,-0.04361291054834737,0.0,-0.17277748847401853,7.75,-0.1165279067121574,0.0,0.4118153385284202,0.0,0.0
,,8000.0,0.0,0.08274943328073192,0.0,-0.09779150046874463,7.75,-0.03343328291385461,0.0,0.40623833550850463,0.0,0.0
,,22000.0,0.0,-0.3556872827847428,0.0,-0.3269314067742357,9.25,-0.3111327523892484,0.0,-0.1527983706185836,0.0,0.0
,,5500.0,0.0,0.5029751702645839,0.0,0.06497934654074555,7.5,0.18363422688230457,0.0,1.0550508983353168,0.0,0.0
,,19250.0,0.0,-0.3212263932979411,0.0,-0.3147894513854652,9.0,-0.2951771034799151,0.0,-0.0414669603459501,0.0,0.0
,,13250.0,0.0,-0.18955976441621658,0.0,-0.26825392205187626,8.75,-0.2215066649464248,0.0,0.1870586780312138,0.0,0.0
,,5000.0,0.0,0.7025085826727917,0.0,0.11654071575378566,9.25,0.25336592159708715,0.0,1.7340566475104424,0.0,0.0
,,13250.0,0.0,-0.22249725277271892,0.0,-0.2686923319305734,8.0,-0.23973277363751322,0.0,0.33744476400645596,0.0,0.0
,,15000.0,0.0,-0.2645239673842994,0.0,-0.2870846761084209,8.25,-0.26403569044960307,0.0,0.22323063029653412,0.0,0.0
,,40000.0,0.0,-0.5235416664106225,0.0,-0.3549589617416018,6.75,-0.38046215358253477,0.0,-0.40377159743039215,0.0,0.0
,,20000.0,0.0,-0.3430286197400463,0.0,-0.316887516338376,8.75,-0.30390662711243976,0.0,-0.049353593192080325,0.0,0.0
,,9500.0,0.0,-0.07033844278867463,0.0,-0.18207869443212843,7.0,-0.13583571526119442,0.0,0.5551747954422979,0.0,0.0
