Teff,g_s-g,g_s-r_s,i_s-i,i_s-z_s,logg,r_s-i_s,r_s-r,u_s-g_s,u_s-u,z_s-z
29000.0,-0.008410251160761106,-0.45300191082556296,0.008742151197516534,-0.3333647449611803,8.0,-0.39333373211097467,-0.030102378792811635,-0.22955218759668838,0.03468757578876591,-0.0005890969180057937
12750.0,0.00422574808739995,-0.2075447509602384,0.007869329582476325,-0.2546117257586076,8.0,-0.2582387349330446,-0.021075058988969886,0.3522694138668996,-0.00855424256012327,0.01235663082069749
18500.0,-0.002809493062109425,-0.34314724503847316,0.008354663770823834,-0.29553089164494395,8.0,-0.3339150144693477,-0.026308906367773943,0.09036378467636297,0.013411913927171781,0.006051433051716515
18000.0,-0.005741094316356055,-0.35887304709353174,0.008323198754226269,-0.2869869908000098,7.25,-0.3346076990318707,-0.025277772290287714,0.14284009261449881,-0.0015717155239158842,0.008148265974945446
17500.0,-0.0031776257718831857,-0.3366103429168845,0.008306589725037838,-0.28893421446235834,7.75,-0.3276092701438884,-0.025525401880294396,0.14899660230761924,0.006694886282616608,0.007473448891808232
17750.0,-0.004546300264287595,-0.34829885900732194,0.008315370452308457,-0.28803521470967297,7.5,-0.331308512467146,-0.025383445451282682,0.14730531909700773,0.0029179083823009933,0.007824030276729843
8750.0,0.004267367873580952,-0.003814994866722543,0.006546639365708984,-0.1375559261526007,7.25,-0.0986610520137674,-0.0028272395371473635,0.4210478577415131,-0.046533030251190155,0.028824329634659307
6250.0,0.013683042065430584,0.31590304247048806,0.005576470323823912,-0.008823114230587237,9.5,0.1010913434067433,0.01834681159016327,0.6959775621576014,-0.10760714999498333,0.049953179434091055
22000.0,-0.0007555096287248375,-0.3569656907437988,0.008514587068241042,-0.3152561474686024,9.0,-0.3497334077066725,-0.029065434898669196,-0.09454389249431472,0.028480040474036628,0.0021703726966464387
29000.0,-0.009134150825680365,-0.4573881650331231,0.008738827472697608,-0.33247881354467523,7.75,-0.39431194825245797,-0.029936065008648427,-0.22205283391617314,0.03347573831450745,-0.0003684065689668614
18000.0,0.0017064697294202347,-0.30626062400617116,0.00833417408379944,-0.2981028879643688,8.75,-0.3222143258825909,-0.027186708867553477,0.061219890647770114,0.01910318833908775,0.005106023663870474
16500.0,-0.003451194494196841,-0.328981611158774,0.008256983355821035,-0.281576294172325,7.5,-0.3206491720594613,-0.024718590769786886,0.21192234660829712,-0.00210528616072736,0.009116990673000203
8250.0,0.004989601572304991,0.04326258896074364,0.00633151488129613,-0.11210163606262569,7.25,-0.06475098353065079,0.0009506812629638262,0.4008007578798356,-0.04717405914886541,0.032824589064190945
9000.0,0.005245207736962243,-0.0023496126248119253,0.006463243267354812,-0.14000062453110473,8.5,-0.09399643963487847,-0.0031489908962711866,0.27883268125020066,-0.0255582455241381,0.02715182761852475
34000.0,-0.01111142196503323,-0.4859991156864538,0.008800851504140894,-0.33965487489937374,7.5,-0.4077925328042724,-0.030374597564346573,-0.31082434210475185,0.037640337606191565,-0.0017599546994233606
18250.0,0.004788554369902442,-0.27851192421172755,0.008307960537251802,-0.3016097238688502,9.5,-0.31159577074515,-0.02847652388586397,-0.018498641070493704,0.023195445414579297,0.004063595714015378
17750.0,0.005158147604340968,-0.26849898878936074,0.008261958567082672,-0.2982816196702487,9.5,-0.3054609385205893,-0.02803148126059085,-0.005719596730664023,0.021773047913590915,0.004472775981369637
80000.0,-0.013423373481167289,-0.5356504437193621,0.008947806615779541,-0.35239896967920714,7.75,-0.4313563046156119,-0.031722134936948976,-0.4516673535518123,0.04635826469598214,-0.0038425721355750397
13750.0,-0.004813278673360344,-0.3091320729832532,0.008105134371568568,-0.2508753358227125,6.5,-0.2983772931487252,-0.021952815566621098,0.41384229820298657,-0.05912849375562956,0.015894661502557028
13250.0,0.0026424844740233766,-0.24124021282840147,0.00800528633035924,-0.25973558238069927,7.75,-0.27612074281925203,-0.02238771152455854,0.38162959335021185,-0.011840045079495098,0.012474685658311557
11750.0,0.0031299496947099215,-0.19464716882698951,0.00778512484028937,-0.24033996129211488,7.5,-0.24501839579248497,-0.01897222187871961,0.4603662797904633,-0.02684889335356644,0.015594368752630317
24000.0,-0.00045444228791780006,-0.36747902552702527,0.008591830692658675,-0.32435475347294584,9.5,-0.3565118733067294,-0.03049308299651443,-0.17948179226969074,0.03345171974759609,0.0006117009137440732
16750.0,-0.005767190840579417,-0.3479047374065445,0.008260687901668007,-0.2778117697841722,7.0,-0.32569306003567533,-0.024384056631454598,0.21225334710419475,-0.014626226849557611,0.010128002776703227
10500.0,0.0030565847805306134,-0.13987834971275248,0.007460993687317341,-0.21398082195094048,7.25,-0.20501431753795174,-0.014345411917858542,0.5000775235498551,-0.04324653909949916,0.019283214714803876
11500.0,0.007031511495000586,-0.1160339802565531,0.007190510693540375,-0.22159773641786984,9.5,-0.1831930753471127,-0.015436539993757492,0.14538849163255918,-0.0014494672781850682,0.013877558598991868
21000.0,-0.005640444781505494,-0.38257121580354436,0.008455940196782308,-0.3045123297754415,7.75,-0.3527643557967792,-0.027127907280593888,0.002988339485860081,0.017332119826185988,0.0045395166413157995
9000.0,0.003687905734942376,-0.03389817347802904,0.006741141981862597,-0.15247187490599856,7.0,-0.12134506327083017,-0.005134071155040942,0.47311939056877605,-0.05638649345031865,0.027223836887529274
7500.0,0.006847693974137314,0.12276011622761018,0.006087806009922758,-0.07350144666713021,7.25,-0.011182837003559598,0.006820881064555806,0.40474021265751503,-0.05103648644639236,0.03966266355730852
11750.0,0.0010785045998389364,-0.2257269017722976,0.007870429507505605,-0.23583786350212677,7.0,-0.256954749043075,-0.019582457702973954,0.5410070857521916,-0.04837877830228621,0.017778231100656683
38000.0,-0.010866646426066495,-0.4922508397295573,0.008832766440171724,-0.34334513630942354,8.0,-0.4118808932810225,-0.030800983428697748,-0.3557566198623192,0.040899875147594855,-0.002482260674327108
70000.0,-0.012361873793622635,-0.5250463696797425,0.00892721195872781,-0.35130710523585407,8.75,-0.42668209498726384,-0.03174432181627651,-0.44606553642463354,0.04616257765841425,-0.003712460398922701
5000.0,0.02480989771426323,0.6223826947965705,0.005695265778619785,0.10852284604582962,7.0,0.27283183613162976,0.03936504807472119,1.2061549991432727,-0.1875657564880271,0.07495287708098175
17250.0,0.0038889473204832825,-0.28049697155743303,0.008277784400746668,-0.2950583882228486,9.0,-0.31077908300231627,-0.02721662205578923,0.06695452206400176,0.01859539206860461,0.005403856334645241
13750.0,0.005638879888557824,-0.20527375781411905,0.007879539519606737,-0.2657839060442839,8.75,-0.26057725763104855,-0.02240080169298153,0.191549709866905,0.005192518787374922,0.009229642975896013
12250.0,0.00011850174781358191,-0.24699400791435266,0.007954794293752343,-0.24276432594781738,7.0,-0.2695078559488877,-0.020654160132089316,0.5147406139431752,-0.04457765617631537,0.0168231848969711
8000.0,0.005292527183819118,0.0645644544409052,0.006275903669127558,-0.10038143318471526,7.0,-0.05040127041742437,0.0026692003220532,0.41974137717335225,-0.05357202437777886,0.03511180907888445
5250.0,0.02306452867833997,0.5655006560102365,0.005494960700723084,0.07790685245642237,8.75,0.22778149295658068,0.03387801613718011,1.2021972221596187,-0.1872921231864808,0.06746173444948056
17750.0,-0.007217634556504038,-0.36741008761759275,0.008301475734704411,-0.2808190085304503,6.75,-0.33460922273408755,-0.02473702741993833,0.16253443704484738,-0.016597573362531648,0.009528060186752896
19250.0,-0.0034062424568048755,-0.35365220844016676,0.008387053408881684,-0.29884868060624825,8.0,-0.3395619082218104,-0.02664835149062128,0.0588599898696458,0.015490047236248472,0.0054386091144991155
17750.0,-0.007855191810008932,-0.3722656799094963,0.008297318497916706,-0.2782667870211881,6.5,-0.33537561029160656,-0.024568501924370878,0.16279570253417575,-0.024859786933816963,0.0100313901114788
13250.0,-0.0017867874729446953,-0.27929650694748887,0.008063822335785176,-0.25348307720334873,7.0,-0.28752324780330696,-0.021920052378646915,0.44349291298612314,-0.03729728060723403,0.015043269818356464
8500.0,0.005442784653901356,0.03307833959041773,0.006323912510509899,-0.11935609133180236,8.25,-0.06932685163711483,-0.00012123217236137407,0.30664414816759233,-0.03198373427017742,0.03087160249030063
11250.0,0.0007120363602766133,-0.2152765887600907,0.007800734627956274,-0.2255952216136663,6.75,-0.24747392205071606,-0.01836085396735143,0.5871303350985926,-0.0657280509479321,0.019798576667540146
8500.0,0.004066368411585586,0.0064044868352510775,0.006529637551878409,-0.12824740182158934,6.75,-0.09091813706036334,-0.0017171166571259278,0.4738198359903336,-0.06457097013615254,0.0310304490957094
16000.0,-0.0060552971983725,-0.342864421601746,0.0082222277212054,-0.2705336626742536,6.75,-0.32026151822633153,-0.023725818675409016,0.2581196106574666,-0.028219036526166974,0.011720827856592564
6000.0,0.015653648848378054,0.3722823153246395,0.005501522702743955,0.009245462978974217,9.5,0.1269801771568666,0.021589638348345375,0.8146375770331176,-0.12694726549176494,0.05326181522595874
12000.0,0.005094852330678634,-0.16894444787330798,0.007672439920028751,-0.24477529653398733,8.25,-0.23336337094625748,-0.018724517083853698,0.31317212791687865,-0.00705700559239375,0.012771202923090641
6750.0,0.010626711394593258,0.22400668843300053,0.005743899445398881,-0.03874285681769862,9.25,0.05583309745083653,0.013048495412391503,0.4863728192292811,-0.0709338907266499,0.04467480278431424
18500.0,0.004572525751768808,-0.28340279545885494,0.008329219024510337,-0.30314629911486435,9.5,-0.31437078362335313,-0.028647081095904525,-0.025438357494735442,0.023838017154687918,0.003867800359344642
8750.0,0.00520126343429439,0.013795899058159478,0.006407912434269747,-0.13057755781483849,8.25,-0.08376829570102728,-0.0017398593665092221,0.3044745450470856,-0.029485099547159166,0.02892875595282618
80000.0,-0.01259319077937704,-0.530196705429617,0.008947773837441275,-0.35287091117136526,9.0,-0.42899131890947473,-0.031945564512966484,-0.4574031550527877,0.04685251948372127,-0.003924072271608736
18250.0,-0.0038162389042568634,-0.34776527916704225,0.008340439483241369,-0.29249851420625106,7.75,-0.3336625243449376,-0.025894265387535143,0.11365355466626426,0.009196446780713075,0.006778704112164746
13000.0,-0.002660195565503898,-0.2823784517127379,0.008049940326635863,-0.2479203892289803,6.75,-0.28612120036684274,-0.0214606143147833,0.47107690843005656,-0.05147141382484932,0.016347587873944747
19750.0,-0.003770849798762299,-0.3602539448629969,0.00840820049329949,-0.3009725321969867,8.0,-0.34313475919598346,-0.0268665878660741,0.03894434074781117,0.016799269551853513,0.005051575591231483
19500.0,-0.006660653532691185,-0.37772684542661494,0.008386692856880984,-0.29427427240912607,7.25,-0.34532329830194186,-0.026014903576509596,0.07605330707350788,0.00474966763378859,0.006704612647958186
7250.0,0.00836674297645601,0.15319559515362613,0.0059518082600078515,-0.06236626604493978,8.75,0.014242769991859916,0.008735293640611985,0.3692348637678151,-0.04989589763243174,0.04106040409046585
12250.0,0.004412620825334557,-0.1897595716882492,0.00778519471273853,-0.24903822524202468,8.0,-0.24666260714416666,-0.019842550755363675,0.3585898046865097,-0.010317248453731054,0.012976205249906059
7750.0,0.007026639955093117,0.09760721116557391,0.006077964352435572,-0.08591592207106657,9.0,-0.018171738016683037,0.004932160579116385,0.30182040708893965,-0.03975962367992025,0.03665725481368298
14250.0,0.0009379805244691397,-0.2718473336636791,0.008119283622441742,-0.26938674219506,7.75,-0.2932849650590299,-0.02356289382930754,0.32914926043597603,-0.00659467286033788,0.011070547416551335
5500.0,0.018500520892196448,0.469656083201059,0.005687285750603621,0.058126123309207856,6.75,0.1916797914785704,0.029729113993710143,0.824503872132226,-0.11761065686908267,0.06501447400371063
15000.0,0.0012732407700326576,-0.2786456541302229,0.008170887672036997,-0.27677061573402995,8.0,-0.29999020717609426,-0.024447240287479133,0.265355057438164,0.0016117157933734916,0.009469951808995347
11000.0,0.005660904795078636,-0.11674510293460827,0.007265361422135186,-0.21822240228596002,8.5,-0.19025422120447644,-0.01439771960064462,0.2884427130434375,-0.01033772718979975,0.015530733872431313
9250.0,0.005166524500182845,-0.018891602016914533,0.006549213393547859,-0.15075371626189593,8.5,-0.1068082391150611,-0.004632446120730549,0.27837789391887924,-0.023301557526600902,0.02534474576496848
5750.0,0.01629517933776725,0.40886376022120174,0.005693563540134505,0.03600754490145874,7.0,0.15715890538384514,0.02567197102530372,0.7240902152831197,-0.10119920592595122,0.06053025576720472
50000.0,-0.013122215879285193,-0.5192320776943049,0.008876250026041532,-0.3465239051973157,7.0,-0.422528178086786,-0.030997314682096544,-0.39994801341040187,0.04234455860012787,-0.0029079802232203633
15750.0,0.0016834716760243396,-0.28397396895670113,0.008215353036071349,-0.28325619903385046,8.25,-0.3058078493962668,-0.025273558664338225,0.2042840801447241,0.008039397372549217,0.008038163876278759
19250.0,0.002827524064677789,-0.3073246989974052,0.008391897836339979,-0.30607466074203415,9.25,-0.3261846957252672,-0.028559652234456223,-0.025980796315259624,0.024563771652594824,0.0035740600833165104
10750.0,0.0047101242629281614,-0.12116273935322397,0.007318985098436315,-0.2156612482193836,8.0,-0.19370832330875487,-0.014046024548619584,0.3702901217788508,-0.018658895601816994,0.016823644801775117
13750.0,0.006046729946810103,-0.19871756565640197,0.007835385741806533,-0.26573879219593266,9.0,-0.25556537400309054,-0.022346270076752717,0.1476335405767344,0.00727460834228566,0.00877387053993317
24000.0,-0.002163923912625876,-0.38151899605080786,0.008593233892028707,-0.32219199632365303,9.0,-0.36207412875682365,-0.029727995726553047,-0.1494421324800399,0.031746888580180155,0.001047319873215713
12250.0,-0.0025549673054641175,-0.26977964504882124,0.007990582989272355,-0.23647605440933006,6.5,-0.2760852757191117,-0.02043284116086852,0.538118690802051,-0.07251392005231594,0.01864644402566995
18750.0,0.0021850592519783163,-0.308945364563165,0.008369655836439449,-0.30270229311387453,9.0,-0.3255586294505193,-0.02792655615728279,0.01215538793221782,0.022316786221502127,0.004212116126097953
14500.0,0.0005219539395824313,-0.2783642703021769,0.008140573893150815,-0.2713813920941561,7.75,-0.2967492399573288,-0.023766013390336127,0.314553819948415,-0.005361008478921292,0.010747973570850888
9250.0,0.004950930408654131,-0.022015412828899628,0.006584240525441487,-0.1528376533573237,8.25,-0.11060456724639067,-0.004855206911180687,0.30715682770740926,-0.025303541166209698,0.025199057464242003
38000.0,-0.010413268681368493,-0.48951194935699505,0.008832288152120782,-0.3436739549666825,8.25,-0.41100793131163016,-0.030896830034670586,-0.35956996078759573,0.04132753359914432,-0.0025617160237629832
5500.0,0.019425358907113832,0.4812965351451055,0.00553126867644238,0.05480668444182868,8.0,0.19254182319290436,0.02947869147312332,0.9460959402492222,-0.14534198845571922,0.06308894096714823
14500.0,0.002074086345672299,-0.26574081127843385,0.008125518634066964,-0.27287123203753794,8.0,-0.2930830596921865,-0.02403500918222079,0.2914699554245743,-0.0005267627951468512,0.010065034573685239
60000.0,-0.013272944157911581,-0.5261856398989622,0.008904193803864757,-0.34897439871653546,7.25,-0.4261073848901802,-0.03127494790646068,-0.42371231927029385,0.04421527602129771,-0.003340833645786745
17000.0,-0.005949162441275746,-0.35152621535696227,0.008272133605316867,-0.27921557302366296,7.0,-0.3277880234062067,-0.024528002266727356,0.1986427265291013,-0.013226734864133505,0.00982956791916223
