Teff,g_s-g_s,g_s-r_s,i_s-i_s,i_s-z_s,logg,r_s-i_s,r_s-r_s,u_s-g_s,u_s-u_s,z_s-z_s
20000.0,0.0057746167239187685,-0.3835130897579546,0.0019120314464515786,-0.29657556150201714,7.25,-0.3486263415418662,-0.016763089653437646,0.05581882092159418,0.004432488220828645,0.00526584579156264
7500.0,-0.003496073258261845,0.11751105300335496,0.00013344836847295483,-0.07436517083169747,6.75,-0.0154080041780702,0.0006627276974029428,0.4364897335338327,-0.044044518215912376,0.040349514410962684
5000.0,-0.014597299475049397,0.6409304059234344,-0.0011363515906950283,0.10639936421082297,8.25,0.27043679992724634,0.0161598682523163,1.3602129004942185,-0.15301292002094158,0.07533213300280295
15250.0,0.004450544302208925,-0.22533204776807025,0.001668329370161814,-0.27877215124171073,9.25,-0.27499039554769666,-0.015830572487374184,0.08051292871318338,0.00970104929572102,0.006102405572093517
9750.0,0.0001354648636961997,-0.05107646204099581,0.0007992251479649326,-0.17174761777039294,8.5,-0.1317009301105685,-0.006489700873594018,0.28240143016835617,-0.014396851429204105,0.021797471959196457
11500.0,0.0023491592068225486,-0.1194072176569776,0.0011866362144061782,-0.224245773140197,9.25,-0.18965264375518842,-0.01076310767907529,0.17585549509602316,-0.001928494170371664,0.013241325068953813
13000.0,0.0031191840249036318,-0.1847920905895606,0.0014894236310922793,-0.25792996015460545,8.75,-0.24572255489835015,-0.01364034260674174,0.20482065550763195,0.0016655314114117914,0.00941929481161452
12250.0,0.003179216699685128,-0.1397965826689216,0.0013104929124665432,-0.24030325982470657,9.5,-0.2064433392619449,-0.012080950928243794,0.12490185421286526,0.001712642864248437,0.010875926496822785
60000.0,0.009087815118505205,-0.5174607611721527,0.002299161649112591,-0.35004487949866814,8.75,-0.4234661595636453,-0.019796107886882908,-0.4329693254378526,0.033904044098640895,-0.004857041623978375
11000.0,0.0021394331461763727,-0.09798733516294078,0.001051324962453748,-0.20684506939813474,9.5,-0.16485621270933137,-0.009462518053148017,0.1537429344814143,-0.0036919241628297073,0.01569110491519865
60000.0,0.008812216530330375,-0.5272916569169013,0.0022916884950916483,-0.3488262679853378,7.0,-0.42640648894683153,-0.019620296687406835,-0.4230839613814865,0.032768114615244315,-0.004617336708570008
13250.0,0.0031338441086106172,-0.2001922662984157,0.0015348265904862046,-0.261008249461689,8.5,-0.2567617115371945,-0.014091353507907911,0.24631993481561665,0.000467249869281261,0.009630934729138119
9750.0,0.0005144589432362068,-0.044252982655152096,0.0007506010013287323,-0.1648948842985547,9.25,-0.11882871788240834,-0.006163642806235714,0.19625964504019322,-0.011476620549892402,0.0225153021155009
9500.0,-0.00011106236234326161,-0.03252484251778753,0.0007110421678078183,-0.15913367421229196,8.75,-0.11521853200842713,-0.005584702607535519,0.25081667323906487,-0.014693462985384542,0.023721819913120612
10250.0,0.0007684953140199013,-0.09279486918558177,0.0010095650714703197,-0.19803676472395182,8.0,-0.16985478965331424,-0.008524029043520898,0.36528636480045407,-0.01659120173451356,0.018675667546958152
10500.0,0.0011417214765856443,-0.11670350007120334,0.0011174305605266,-0.21000748396285474,7.75,-0.18964113502832447,-0.00953046614721842,0.41171624351331104,-0.019722146010913377,0.017706562694300487
10250.0,0.0009734213161394223,-0.11177324999226812,0.0010873374644120304,-0.2037624282599495,7.5,-0.1842837322330908,-0.009067372453948508,0.45105043889284957,-0.026416743864182024,0.019251205383966408
13500.0,0.0034230120296641076,-0.24970034738958446,0.0016178750834257016,-0.26243098474616033,7.75,-0.2810595505402702,-0.014792046364846101,0.3700687526128519,-0.008392370287431561,0.011339739166558616
18750.0,0.00575162706523713,-0.37969345103216057,0.001866328001455031,-0.28623364978341925,6.75,-0.3417990157069468,-0.01624975439937515,0.11558768188515245,-0.008681815668552417,0.007486577004549133
17000.0,0.00487657092121907,-0.3370584632636664,0.001806605288983576,-0.28423814427672056,7.5,-0.3251023291097752,-0.01604636601111764,0.18514989688799943,-0.000629052219927928,0.007672147505140003
9750.0,0.0008256118767704379,-0.10980534198058223,0.0010462268030480004,-0.18954486634594048,6.75,-0.17939813335587473,-0.00845019641956668,0.5627404175062196,-0.05474938236611138,0.023213228023315935
12750.0,0.003279071366158348,-0.1609584752420261,0.0014090553262064986,-0.25095291890124827,9.25,-0.22615387320299618,-0.012959598817943174,0.137994477620893,0.002852239676499835,0.009582348310139821
11750.0,0.002178971028079957,-0.1484374114643927,0.0013330757539193883,-0.23782932008317914,8.5,-0.21819458909266132,-0.011755424731838104,0.27545347813181564,-0.004535072852718258,0.012497112128883714
18000.0,0.004961446771631017,-0.3356700193562432,0.0018537340255093682,-0.2932473149833612,8.0,-0.3299254114237087,-0.016616153699040126,0.11254458005717538,0.008532136811261637,0.005521527244560787
23000.0,0.006203842018081218,-0.397889256124472,0.002016546450313683,-0.31376373158180115,8.0,-0.36352413287722385,-0.01779591471826336,-0.07206905047850398,0.01796584734913864,0.0016873828434853522
11000.0,0.0018199737185895515,-0.15758226504252093,0.0012904299997771318,-0.22688661521641507,7.5,-0.21977845156688147,-0.011170212854430872,0.46010779859643236,-0.02336624315776703,0.016448909983786564
19250.0,0.005731844491052129,-0.38047134948050854,0.0018842308797317742,-0.2909714017004674,7.0,-0.34451910355320337,-0.016474950858700765,0.09128212703942751,-0.0019153479611162538,0.006471143623556941
36000.0,0.00899735910325461,-0.46865776674609805,0.00223979775839922,-0.3442530057469284,9.5,-0.40139186278495487,-0.019662584562404106,-0.3710354174341788,0.03151194894635978,-0.004009262239250688
8500.0,-0.0010716934015633228,0.0292114646341588,0.000412103727143176,-0.11676596404892337,9.5,-0.05844413007650928,-0.002619392632674078,0.22140109872906777,-0.020910392310327097,0.031129792562950342
80000.0,0.009064687325327725,-0.5378324458057122,0.002318524456562443,-0.3522453099993328,7.25,-0.4319848200236791,-0.019871807829417776,-0.45061290705505286,0.034398349091794955,-0.005165323970707902
14000.0,0.0037464575990995286,-0.20452735915591802,0.0015771613144082153,-0.26810738451028726,9.0,-0.2599719080610541,-0.014732333898166416,0.1431422118081045,0.005811489863162933,0.007734109113769705
16750.0,0.004680832425961512,-0.3244821849527284,0.0017997877594240208,-0.28515231761645765,7.75,-0.32105106368808833,-0.016108034026494522,0.18692130213323566,0.0025248347342312627,0.007293345952071206
5000.0,-0.015490683760354784,0.6569987717155783,-0.001135807228052954,0.10512363187714158,9.0,0.2687105518096615,0.016162450831373576,1.4468278820714673,-0.16151415734446317,0.07459819345427832
14250.0,0.004293564242921377,-0.30372990673672007,0.001675908784307012,-0.26178090691808364,7.0,-0.30091048968401424,-0.014846811012127148,0.3701106287490532,-0.023441983570563707,0.01267897729341172
7250.0,-0.003976633009166619,0.1539655080406348,1.6494283372026075e-05,-0.061700027546400804,8.5,0.013687540815489285,0.0019027382494343215,0.37410239394329636,-0.03674161458246772,0.04178478431718702
14750.0,0.003888473444568774,-0.27237002972513125,0.0017080789794192697,-0.27489502363565066,8.0,-0.29666321685694186,-0.015605642672547049,0.2785903681956441,-5.0606428757760114e-05,0.008925217283859865
50000.0,0.009343026546005717,-0.5014190787743757,0.002284956176033859,-0.34863615053411934,9.5,-0.4156168195940424,-0.019845312334005882,-0.42277155167656844,0.03341281470974877,-0.004676806480269136
29000.0,0.007469467594560797,-0.44837492981564253,0.0021696004777496114,-0.3342058863744626,8.25,-0.39216499454619935,-0.01896498105453759,-0.23784944445561962,0.026529444912220868,-0.0020264328670123177
12000.0,0.0024322871147148817,-0.14941508206483434,0.0013391335068746457,-0.24127563094624804,8.75,-0.21882180535878604,-0.012015215469297402,0.23024312982998651,-0.001893272093290932,0.011655285825156625
32000.0,0.00793461664941475,-0.4866218769270816,0.002195833993063445,-0.3352602066559456,6.75,-0.40562414608743325,-0.0188497447405922,-0.27045667688300057,0.023459176117881952,-0.002002908859545016
8750.0,-0.0013379324515696567,0.0075184195509763185,0.000542475585206148,-0.13382332381965512,7.75,-0.0902620400354408,-0.0036779217647264772,0.3577197633398157,-0.02626524969205235,0.028827567796902542
7500.0,-0.0032493258565438055,0.12287145373382202,0.00010617769822118817,-0.07477416737967957,9.0,-0.002029317949229892,0.0008614394381396551,0.3302538032490503,-0.03294738361920224,0.039068603371070765
13250.0,0.0033949648231157425,-0.1848525353303785,0.0014984945781648662,-0.2599073516218411,9.0,-0.2450587670294695,-0.01383977620820076,0.15845558632302215,0.0037779848640511204,0.008730932557718063
5500.0,-0.009787298005917933,0.46654248672512466,-0.0008107514739847943,0.05880107677768365,6.5,0.19097988614888806,0.011780681211497779,0.8071590011861147,-0.08270077433002143,0.0666557873350655
24000.0,0.007024606065975547,-0.3744605177659892,0.002071040545423841,-0.3233061402304571,9.25,-0.35949992418432686,-0.01880240066333272,-0.16403877771544728,0.024285968085585807,-0.00032397935005690215
12000.0,0.0033417168713185674,-0.2500717834694228,0.0015165878601024474,-0.23677483869811766,6.75,-0.267889376767279,-0.013433692910126638,0.5482994700708161,-0.04525425888900969,0.01760311247647195
10250.0,0.0007994315834238819,-0.07409680810571473,0.0009277372079807833,-0.18877101403906948,8.75,-0.15155965578758668,-0.007866159277952534,0.25312033571508863,-0.010209354538879722,0.018925549810411724
70000.0,0.00905381207459044,-0.5275270178318152,0.0023078018928686106,-0.35095078588953754,8.25,-0.42759635892921466,-0.01981894440966414,-0.4429675284187766,0.03429384220481779,-0.005002073999378354
10250.0,0.0007404206136598646,-0.07883681245583318,0.0009593633344735508,-0.19187176140830786,8.5,-0.15728950879756098,-0.008051037183598453,0.28762007518960786,-0.011549735149579021,0.018758738942104003
18500.0,0.0053358266942709065,-0.30459516144596677,0.0018938599350590835,-0.3016135984223851,9.0,-0.3233422107882191,-0.01755496138976298,0.02136598327471262,0.016070490019238548,0.0033967831791699155
8750.0,-0.0006658633400107306,0.01162844074656988,0.0004785866258529836,-0.12614021378656304,9.5,-0.07076927386979293,-0.0033691483860209814,0.20698321558256794,-0.018651083571754157,0.029386748616033742
30000.0,0.007629053036751543,-0.4556071982471863,0.002183764382522213,-0.3362398426776494,8.25,-0.39564261531168654,-0.01904696910945347,-0.26025216861586387,0.02734588607843591,-0.0024260018508286407
11750.0,0.00233674909330972,-0.18222709778464719,0.0014119194062161,-0.24168830862810609,7.75,-0.23931667475855534,-0.012503190364796524,0.41232721597688027,-0.014456622953197495,0.013936838610199231
11000.0,0.0024521670398129913,-0.2001116944566732,0.0013720135071082495,-0.22189152705886528,6.75,-0.23911836737094916,-0.011934885503769976,0.5902981421332569,-0.05107554056851171,0.019687071502431763
14000.0,0.004393877241383848,-0.30675837396525907,0.0016646197509970762,-0.25659286674211756,6.75,-0.29970649576847563,-0.014636847569178713,0.39336261708296405,-0.033391358656587045,0.013902548431182993
19250.0,0.005270916557030603,-0.34526449356440025,0.0019039293794307355,-0.30052133909521217,8.25,-0.337698898130526,-0.017095617600134005,0.045459076650594454,0.013154206663209322,0.003990773671652903
14750.0,0.004297124785715312,-0.30527847952684795,0.0017025737559848153,-0.26837257288247685,7.25,-0.30484337555427743,-0.015164783850707408,0.3275874872576523,-0.014023743391788912,0.011153225699807479
15000.0,0.004389932464214041,-0.3103857078322818,0.0017155775668555862,-0.2700286603280446,7.25,-0.30761234631586376,-0.015258613561478285,0.31117856572547,-0.013000857757035078,0.010811786890307928
15250.0,0.004052080324704832,-0.25882268253188556,0.0017297269562703832,-0.2800662697127123,8.5,-0.2945705575440769,-0.01605085076416657,0.19839207122807778,0.006118170513204291,0.0072429440408328105
14250.0,0.004101454493458334,-0.2942924250104113,0.0016760045535093582,-0.2648069102055217,7.25,-0.2989029066210165,-0.01496346772285051,0.36123340358429346,-0.01620448505209282,0.01185948886884347
10250.0,0.0011161261691299273,-0.06910103748248986,0.0008778296687097509,-0.18324954436958762,9.25,-0.1403034278961357,-0.00759034904726974,0.19147218396780374,-0.008361213379160404,0.019411865058266642
24000.0,0.006613960334497904,-0.4240612026822177,0.0020301860304599018,-0.31317164375610673,7.25,-0.37186658431373587,-0.017703832009601683,-0.07820483894236929,0.01396518403892344,0.0021143170830484337
5750.0,-0.009007862779547793,0.41410593399352535,-0.0006669091734963217,0.034664889921565134,7.5,0.15876175782494073,0.010048972321314409,0.7497002226473981,-0.07861555353790806,0.06057337865851764
18250.0,0.005030994760289786,-0.33945509204491486,0.0018631123493619839,-0.2943982419148199,8.0,-0.33194673017584364,-0.01668181894042675,0.101325643648984,0.009081386201579278,0.005297516905983457
13750.0,0.004124540788779996,-0.18589916354969915,0.0015160433743801605,-0.26388986851197416,9.5,-0.24380937539635283,-0.014326939806522887,0.07576454134370891,0.00683261490114262,0.007587137343740835
10500.0,0.0016310434712210053,-0.07903756276304819,0.0009225902722675983,-0.18942395545148827,9.5,-0.14560083931103662,-0.008200857403849682,0.16089263334802695,-0.00635220315090379,0.018273492145510772
34000.0,0.008157769879503007,-0.47315901397036697,0.0022220254857430177,-0.34149143273675975,8.5,-0.40406286681351133,-0.01929154146414902,-0.3303261927073251,0.029940722474115944,-0.0034956560775327716
8250.0,-0.0020812319871268414,0.054100666391775576,0.00035295835686355304,-0.10749259720314086,8.5,-0.05241747955150089,-0.0017558653614813124,0.29494454356088795,-0.025023552844942287,0.03311045354824671
9000.0,-0.0007363062455567615,-0.025815645353389982,0.0006768086026553988,-0.15011310179274062,7.25,-0.11545275786323117,-0.005017363567084487,0.4347888914799469,-0.03496420431444136,0.02695160898884552
40000.0,0.008417558909208367,-0.4943467422181129,0.002250877727803413,-0.3445708351823953,8.25,-0.41314098383357134,-0.01941236019163739,-0.3714875817056651,0.031258672976690605,-0.004000062727655518
5000.0,-0.016076468180720838,0.6699269080288559,-0.0011371894691549755,0.10418705771785142,9.5,0.2681005240352121,0.01623657723513361,1.5004984595658044,-0.16593858361981262,0.07391326244730578
6750.0,-0.005372375215458192,0.2211563319555907,-0.00017824086501860847,-0.03234934273478274,7.25,0.050255414923995545,0.004134449849551913,0.4689668177187869,-0.0455031984866352,0.04820072505417272
8000.0,-0.001931980908707942,0.06977004448359736,0.00026755787135357423,-0.09744619226307805,9.5,-0.030307874049526617,-0.0009886360842088493,0.260443645158702,-0.026222744225215422,0.03464178367396187
12500.0,0.0027091521532582874,-0.18742063473660409,0.0014777659688647304,-0.2525843601396218,8.25,-0.24690420759659304,-0.013307128763365483,0.3061639428381113,-0.004045692134752699,0.01122693315380019
13750.0,0.0035475126026298653,-0.2575535716464401,0.0016401630467086648,-0.26494839771613954,7.75,-0.2855068207451694,-0.014966973924906313,0.35714837431234514,-0.007396412332077773,0.010968248772286415
6750.0,-0.0053597835243266445,0.2186822328796012,-0.00017372544341043294,-0.031710786587801465,6.75,0.04776001823979925,0.004036764945411164,0.4812959314515197,-0.047462125374600816,0.04871574871065576
22000.0,0.006799176979285448,-0.34078514735615784,0.0020179170076772834,-0.3176028097392276,9.5,-0.3434837045943695,-0.018695988661114882,-0.1284872973051705,0.022630918149879165,0.0005651444294869634
21000.0,0.006532502243715044,-0.32615872250308797,0.0019872197956587456,-0.31401058314072827,9.5,-0.33626532461111935,-0.018529544994031255,-0.10060837772279996,0.021395756293486556,0.0011611311536512403
20000.0,0.00614714005747885,-0.3978567059138456,0.0019081154845537185,-0.29038463361713696,6.5,-0.35065919791004774,-0.016515077268572043,0.06391481989972192,-0.00861786270541387,0.006650882071923547
8750.0,-0.0010554900032389014,0.01509313815941482,0.0004881649590657844,-0.1271458471625948,9.0,-0.0756702473071229,-0.003334152423839498,0.24097529008700747,-0.019452430384681918,0.029306612857091352
16250.0,0.004432821996566361,-0.30569154169301527,0.001784317115877343,-0.28456439735747097,8.0,-0.3141130814783395,-0.016129819137354673,0.1982413992984462,0.004403798932507641,0.007183490178924501
60000.0,0.009197752943947535,-0.5159713857571333,0.0023003037941720095,-0.3502311117932848,9.0,-0.4227065071094742,-0.019833263543198143,-0.43518234330143457,0.033991353532478286,-0.0048913405229953355
7000.0,-0.004607671636897237,0.18530854105065941,-6.741536746801557e-05,-0.0520146386999798,9.25,0.03505058779391135,0.0028824811310315113,0.4202176341984014,-0.04423019039474241,0.042948402402863906
15250.0,0.004244036985681987,-0.23373331383077556,0.0016891197409805159,-0.27910095843799354,9.0,-0.28119365971745935,-0.015912724128703815,0.1211461148399593,0.008662967270815614,0.006464755133137601
17750.0,0.005223513882924635,-0.3554574345308268,0.0018339299691021438,-0.2857227662091475,7.25,-0.3326841121677049,-0.016151072994404103,0.15498914519186968,-0.0026420987141051455,0.007478336526595797
13000.0,0.003435419495687597,-0.1695018253045717,0.0014416746442478257,-0.2548316225309719,9.25,-0.23242657312678716,-0.013331993838477274,0.1300423994848643,0.0037962546292291677,0.009051787312948534
16750.0,0.00526203024161731,-0.3539685188039243,0.001791743422153047,-0.27510503653925866,6.75,-0.32671664822726143,-0.01564611461110843,0.21487130348059935,-0.017945973759211142,0.009853217608949194
8250.0,-0.002152184051986694,0.053759739542265095,0.0003562970317716463,-0.1080834604034635,8.25,-0.05439513979219868,-0.0017811230818054469,0.31233494122860606,-0.025857008976963414,0.03308091302238836
10750.0,0.001297692641685444,-0.10473436083015031,0.0010938198643373198,-0.2104267971443008,8.5,-0.17973302449152584,-0.009405998959962858,0.28973904810664664,-0.00913962713327976,0.016210595156401553
8750.0,-0.0008682142110885138,0.01373677082780489,0.0004799358445808366,-0.12648713117545185,9.25,-0.07309999366923137,-0.003341903439121552,0.22309564989446073,-0.019005081415194525,0.02936261462996015
18750.0,0.00516782328568155,-0.3467327281727677,0.001881086113982633,-0.29666086811332804,8.0,-0.33583974455203247,-0.016811565064685396,0.07962855684489512,0.010157107968481682,0.004862224646466018
15250.0,0.005000478464857849,-0.3368747585999756,0.0017315713289676182,-0.262457166021143,6.5,-0.3143782284767269,-0.01504282540892632,0.3054084911367241,-0.03423491794784894,0.012602906354374
60000.0,0.008995558638659418,-0.5189908086454196,0.0022969358787605643,-0.3497937098651036,8.5,-0.42409494299186434,-0.019766150747202005,-0.4308965421228095,0.03379404030749811,-0.004828941870421488
35000.0,0.008075507343100696,-0.49191343229338,0.002220706919409565,-0.3400941045371866,7.25,-0.4099765615733233,-0.01908495000856192,-0.31948837411282227,0.027848319775770847,-0.00307659159401652
5250.0,-0.011271703574543324,0.5393995444057751,-0.0009703012007022949,0.08209536622582192,6.75,0.22984760296642293,0.01388610196602258,0.9736723276532331,-0.1053019924445806,0.07091403596025003
15500.0,0.0045643087625251155,-0.31993086430887985,0.001739659257090409,-0.2731899923819796,7.25,-0.3127719048972111,-0.015436658254699864,0.27934669643784815,-0.010923089253971341,0.010140765986733413
11750.0,0.0023605017142287466,-0.13304295554907242,0.0012762754312234392,-0.2334275903277998,9.0,-0.20463021147421045,-0.011370069139942984,0.201909606482495,-0.001766711364531659,0.012326214769174726
10500.0,0.001038715288302683,-0.09210243724881906,0.0010280504992721262,-0.201499371638036,8.5,-0.16862141350738113,-0.008747415408159043,0.2892807037019409,-0.010346052989305576,0.01742710119662405
20000.0,0.005900585669635916,-0.3889662955076574,0.0019088627522876322,-0.29455026213904745,7.0,-0.34946130137532805,-0.01667273841737682,0.060524603754331,0.0006017226826600108,0.005749553024962495
8250.0,-0.0014947464648642494,0.04864873998177899,0.00034119097746554417,-0.10724571026933205,9.5,-0.044869204206790414,-0.0018238145458440158,0.23880075662167854,-0.02331107328880222,0.03287848132418958
8250.0,-0.0019846707856814305,0.05377634499214423,0.00034987933123886705,-0.10710093832729939,8.75,-0.0506370234318112,-0.0017510469263868345,0.27928349153547316,-0.024481611192278763,0.03312835486846666
17500.0,0.0051572200215801445,-0.3519670380688922,0.0018248337657880143,-0.28444024728422335,7.25,-0.33071862741204683,-0.01607874698471079,0.16743344079119282,-0.0034934349519772923,0.0077566578037817635
60000.0,0.008819205085522697,-0.5249065273370235,0.0022916219187294473,-0.34909166853316265,7.5,-0.4259039373084619,-0.019664172667525293,-0.4246513908720573,0.03317167103639207,-0.004694857647365325
34000.0,0.008289035305423909,-0.4697191021344622,0.0022256996308058774,-0.34189488371053045,8.75,-0.40278636542738155,-0.01936268050871348,-0.3362623315148028,0.030296854888007374,-0.0035849808651349235
9000.0,-0.00042368774228407347,-0.042716728956321504,0.0007453235236525302,-0.1546240731843298,6.75,-0.12794289817222904,-0.005571740268059955,0.5130034522353739,-0.05170110481674328,0.027391345754487872
36000.0,0.00822176155769938,-0.500827471339889,0.0022241548412935686,-0.33941189270769456,6.5,-0.4125615774161915,-0.019033760077817874,-0.32526423808675275,0.025967538716621164,-0.002867619877726213
34000.0,0.008075667441552525,-0.4935266262043072,0.0022120911161280787,-0.3379971117624265,6.75,-0.4093713072530889,-0.018966628968726695,-0.30272260937025663,0.02546089490240888,-0.002591037127693596
15500.0,0.004840125496251346,-0.22464579488508463,0.001676651251315775,-0.2808599275273167,9.5,-0.2737420717696537,-0.016041219655008376,0.03794426257118033,0.011127809828856527,0.005507394979929359
9500.0,-0.0001426404675370918,-0.05048488647877747,0.0007998565489018006,-0.16923342250856876,7.75,-0.1348245447682146,-0.00626759095757734,0.3826813338561692,-0.023598346965677308,0.023259454684776415
8000.0,-0.002654120532902482,0.07388633460007554,0.00028378310198462486,-0.0977147081252383,7.75,-0.04272959735538251,-0.0009928115992750008,0.3561642984695297,-0.030562012088914514,0.03520264812824081
22000.0,0.006508720208231011,-0.3488573198961902,0.0020161498122845956,-0.31645056356138923,9.25,-0.3468563840199579,-0.018454939780276902,-0.111001519427667,0.021938133354865386,0.0008135111126037486
5500.0,-0.010346256272001142,0.4763394335220994,-0.0008120462952234675,0.056198630333348376,7.5,0.19244109881241656,0.011866770640430957,0.8886033171465257,-0.09658516767146352,0.06486596751838647
19250.0,0.005546780758166392,-0.31729039300424944,0.0019220899194891672,-0.30479435598100224,9.0,-0.32978360430539766,-0.017708996324273585,-0.005872280969725807,0.017254862659015657,0.002854394498363888
13250.0,0.0032506198663782016,-0.19232209895625374,0.0015198502479876197,-0.26093476871881904,8.75,-0.25119449498592417,-0.013971299278772165,0.20003795193278506,0.0024100128134776355,0.009050549898162785
5000.0,-0.01578640205866577,0.6632393431129344,-0.0011367058303264344,0.10466468964401798,9.25,0.2683326351600144,0.01619005546081098,1.4743892889912047,-0.16389830198892952,0.07427770453602278
13250.0,0.00317736378669764,-0.22593574512899295,0.0015702778753166058,-0.2601147348310633,8.0,-0.26983402664829015,-0.014477443581569105,0.3419459252190009,-0.005292652171583256,0.01096786858823151
15000.0,0.003945529810188475,-0.26572393788551807,0.0017174807081730137,-0.27779590313991775,8.25,-0.29602416733198567,-0.015847789015019487,0.23987025221831715,0.0034289474257036545,0.008034717687301907
40000.0,0.008367143892279216,-0.5074730785468446,0.0022430857975805907,-0.3425199866951729,6.75,-0.4164240010981075,-0.019213609583147218,-0.35731171265247497,0.028731340145135675,-0.0034931146578145444
20000.0,0.005593667612608044,-0.3381924906305187,0.0019407058618270412,-0.3065221913916645,8.75,-0.3385230861331152,-0.017631984076828644,-0.01421915018546116,0.017295986976968436,0.002664933817776216
9500.0,0.00024028215008797815,-0.07741434573097905,0.0009067634532087254,-0.17700508821063465,7.0,-0.15544614381757071,-0.0071944125373661905,0.5067247519654643,-0.04357266463596687,0.02391650422052294
11000.0,0.0019970555012278624,-0.1711367007650395,0.001326619341391222,-0.22705317105508982,7.25,-0.22742076968551572,-0.011468539147493573,0.5067750953019043,-0.03102818328497392,0.0173393728937441
27000.0,0.007494648740987486,-0.4143354497784273,0.0021425152510232692,-0.3316151711003599,9.0,-0.3783555501367317,-0.01910044073589745,-0.2215486211987212,0.02674145003224737,-0.0016754974356416596
36000.0,0.008190615525933254,-0.4990757871561371,0.002224774029649268,-0.33992714881357244,6.75,-0.41225392480817646,-0.019062873551170867,-0.3260511267100341,0.026874820681264566,-0.0029869284205830127
50000.0,0.008662070768927776,-0.5217815040508356,0.0022699185294996482,-0.345912629041365,6.5,-0.42286602489926395,-0.019441468891628233,-0.39911169008733083,0.03080424198976317,-0.004098958081996784
19000.0,0.0056987236197514335,-0.3030033942917285,0.0019176125946600564,-0.30500515879055,9.25,-0.32399309515346886,-0.017907914079039244,-0.01755025163324575,0.01781577045630911,0.0027278509821613284
6500.0,-0.006115978044874737,0.26230780458666914,-0.00028225247150004407,-0.01947519072843562,8.0,0.07480112051067778,0.005386091233290813,0.5124403564815765,-0.05155518070162657,0.050022680682552334
14500.0,0.0040308393386467856,-0.2897066237294226,0.0016904765069867267,-0.2693004873522469,7.5,-0.2996069604661713,-0.015198573344449073,0.3318246811433099,-0.009264023571724067,0.01068654441169059
29000.0,0.007701338925855339,-0.4386607053582807,0.0021762604170518784,-0.3356680499288984,8.75,-0.3892061742204689,-0.019172351531132392,-0.25642759675974247,0.027828520966743042,-0.002393640816357845
14750.0,0.0038415268562985716,-0.2589526186693547,0.0017014739970022674,-0.2756680397927056,8.25,-0.29225480185671415,-0.015712728420119504,0.25070155847156883,0.0026759668589519947,0.008342386852227435
6000.0,-0.00821991279619283,0.36260022796246005,-0.0005284535978091753,0.01295472013691068,8.25,0.12913899137666363,0.008389457485833418,0.6937242846697629,-0.0742635737792412,0.055663947556418236
13000.0,0.0031504072829662277,-0.23219234242355924,0.0015662250361216934,-0.2568334610102596,7.75,-0.270682465342297,-0.014327770087774638,0.3914287176086688,-0.010373422675705513,0.01211575982236468
8500.0,-0.001757357174973606,0.028352894885969704,0.0004553402058320444,-0.1217891689345052,7.75,-0.0746949528023606,-0.0027928318979775213,0.3534554042671303,-0.027491066959392185,0.030857322778196306
60000.0,0.00945342247103298,-0.5133539540096947,0.0023008135266735508,-0.35059328698900316,9.5,-0.42087021348183384,-0.01992975421437393,-0.440010800823984,0.03412927141292954,-0.004950861475499835
27000.0,0.007254279673006181,-0.45414670774931665,0.0021094448691982848,-0.32293361899920825,7.0,-0.3878015098746488,-0.018265312017831548,-0.15459677385833714,0.017345103766714942,0.0004158750025240465
27000.0,0.007113446831219505,-0.44621374450904483,0.0021140853954193517,-0.3254525459711388,7.5,-0.386491481850058,-0.018410592986249696,-0.16490894786121402,0.020993688259110854,-0.0001990038465038424
34000.0,0.008039001931436474,-0.4912755587018651,0.0022128189949626176,-0.3385985908522571,7.0,-0.40893486849992655,-0.019000000422515484,-0.30463203379105863,0.026435245333445323,-0.002736267693933314
18250.0,0.0054946060052571966,-0.3683383889990708,0.0018490931579293601,-0.28592731054288834,7.0,-0.3374889933258416,-0.016196535997337946,0.13590348743626635,-0.00559547573772079,0.007506792414929464
10500.0,0.0011004121812874246,-0.08651660579825204,0.0009983406708542475,-0.1984449640137811,8.75,-0.162457235142476,-0.008550605169133974,0.25354355242994586,-0.008917531843046334,0.0175680110526244
19000.0,0.005321645805558717,-0.3230822724985032,0.0019075878362073695,-0.3024734768706878,8.75,-0.33079652614603816,-0.017423922479281373,0.022146432689567064,0.01573131073288181,0.0033696599295041096
7750.0,-0.0029256568457540766,0.08785241228274998,0.0002317448820718937,-0.08796621942350669,6.75,-0.03470098413026079,-0.0003918976581616107,0.437650500759311,-0.0444565770739942,0.037847428291790663
11500.0,0.001975978564345837,-0.1477105109737451,0.0012960901313192608,-0.2340429908937196,8.25,-0.21683007460331538,-0.011486440713554202,0.3215993826068413,-0.007718979504915069,0.013430701876913531
14250.0,0.004488914359882301,-0.3120109177130814,0.0016776348073221925,-0.2585113660931029,6.75,-0.30265314941762966,-0.0147425959407812,0.37485052769193317,-0.03193920328357791,0.013496795686350538
5250.0,-0.011916142802967045,0.5477245833271027,-0.000970085846837776,0.08027979905634908,7.5,0.23034930007077037,0.01392230406676731,1.06206778179304,-0.11892648860852972,0.06981155832402663
12500.0,0.0028417507262403774,-0.2123182481150394,0.0015080490854870732,-0.250931662063941,7.75,-0.25857307169523125,-0.01367199889610049,0.4044543602338564,-0.012206969392615008,0.012872134893321174
